org_name,recipient_id,demo_year,state,service_area__c,service_area_type__c,Groups,Men,Other_gender,Unknown_gender,Women,age_0_17,age_18_35,age_18_59,age_36_59,age_60_and_Over,Unknown_age,Asian,Black,Hispanic,Native_American,Other_ethnicity,Unknown_ethnicity,White,Non_Veteran,Unknown_veteran,Veteran,Asian_0_17,Asian_18_35,Asian_18_59,Asian_36_59,Asian_60 and Over,Asian_Unknown,Black_0_17,Black_18_35,Black_18_59,Black_36_59,Black_60 and Over,Black_Unknown,Hispanic_0_17,Hispanic_18_35,Hispanic_18_59,Hispanic_36_59,Hispanic_60 and Over,Hispanic_Unknown,Native American_0_17,Native American_18_35,Native American_18_59,Native American_36_59,Native American_60 and Over,Native American_Unknown,Other_0_17,Other_18_35,Other_18_59,Other_36_59,Other_60 and Over,Other_Unknown,Unknown_0_17,Unknown_18_35,Unknown_36_59,Unknown_60 and Over,Unknown_Unknown,White_0_17,White_18_35,White_18_59,White_36_59,White_60 and Over,White_Unknown
"Massachusetts Justice Project, Inc.",122107,2011,MA,MA-10,Basic Field,0,1390,NA,NA,3476,40,NA,4405,NA,421,NA,37,597,1534,18,143,NA,2537,NA,NA,NA,0,NA,33,NA,4,NA,1,NA,556,NA,40,NA,26,NA,1431,NA,77,NA,0,NA,17,NA,1,NA,1,NA,138,NA,4,NA,NA,NA,NA,NA,NA,12,NA,2230,NA,295,NA
"Massachusetts Justice Project, Inc.",122107,2012,MA,MA-10,Basic Field,0,1035,NA,NA,2776,28,NA,3422,NA,362,NA,23,468,1321,19,87,NA,1894,3688,NA,125,0,NA,20,NA,3,NA,1,NA,442,NA,25,NA,24,NA,1219,NA,78,NA,0,NA,16,NA,3,NA,0,NA,76,NA,11,NA,NA,NA,NA,NA,NA,3,NA,1649,NA,242,NA
"Massachusetts Justice Project, Inc.",122107,2013,MA,MA-10,Basic Field,0,778,NA,NA,2039,7,NA,2556,NA,256,NA,27,361,1054,9,78,NA,1290,2727,NA,92,0,NA,20,NA,7,NA,1,NA,339,NA,21,NA,4,NA,1013,NA,37,NA,0,NA,8,NA,1,NA,1,NA,73,NA,4,NA,NA,NA,NA,NA,NA,1,NA,1103,NA,186,NA
"Memphis Area Legal Services, Inc.",643030,2008,TN,TN-4,Basic Field,0,993,NA,NA,2401,157,NA,2357,NA,880,NA,16,2637,61,36,116,NA,528,NA,NA,NA,1,NA,13,NA,2,NA,114,NA,1894,NA,629,NA,2,NA,46,NA,13,NA,4,NA,22,NA,10,NA,23,NA,68,NA,25,NA,NA,NA,NA,NA,NA,13,NA,314,NA,201,NA
"Memphis Area Legal Services, Inc.",643030,2009,TN,TN-4,Basic Field,1,1070,NA,NA,2756,169,NA,2789,NA,869,NA,19,3123,50,19,62,NA,554,NA,NA,NA,0,NA,18,NA,1,NA,131,NA,2296,NA,696,NA,1,NA,45,NA,4,NA,4,NA,12,NA,3,NA,22,NA,37,NA,3,NA,NA,NA,NA,NA,NA,11,NA,381,NA,162,NA
"Memphis Area Legal Services, Inc.",643030,2010,TN,TN-4,Basic Field,23,1233,NA,NA,2776,133,NA,2979,NA,920,NA,11,3224,73,8,72,NA,644,NA,NA,NA,0,NA,8,NA,3,NA,82,NA,2439,NA,703,NA,1,NA,64,NA,8,NA,0,NA,5,NA,3,NA,41,NA,26,NA,5,NA,NA,NA,NA,NA,NA,9,NA,437,NA,198,NA
"Memphis Area Legal Services, Inc.",643030,2011,TN,TN-4,Basic Field,9,1081,NA,NA,2430,118,NA,2509,NA,893,NA,21,2736,58,6,58,NA,641,NA,NA,NA,0,NA,15,NA,6,NA,89,NA,2016,NA,631,NA,1,NA,51,NA,6,NA,0,NA,3,NA,3,NA,18,NA,25,NA,15,NA,NA,NA,NA,NA,NA,10,NA,399,NA,232,NA
"Memphis Area Legal Services, Inc.",643030,2012,TN,TN-4,Basic Field,1,961,NA,NA,2088,92,NA,2254,NA,704,NA,24,2376,48,9,44,NA,549,2941,NA,109,2,NA,19,NA,3,NA,71,NA,1770,NA,535,NA,0,NA,46,NA,2,NA,0,NA,4,NA,5,NA,4,NA,32,NA,8,NA,NA,NA,NA,NA,NA,15,NA,383,NA,151,NA
"Memphis Area Legal Services, Inc.",643030,2013,TN,TN-4,Basic Field,0,1078,NA,NA,2284,109,NA,2415,NA,838,NA,15,2640,66,11,72,NA,558,3267,NA,95,1,NA,13,NA,1,NA,91,NA,1891,NA,658,NA,1,NA,61,NA,4,NA,0,NA,7,NA,4,NA,7,NA,47,NA,18,NA,NA,NA,NA,NA,NA,9,NA,396,NA,153,NA
"Memphis Area Legal Services, Inc.",643030,2014,TN,TN-4,Basic Field,1,1307,NA,NA,2429,86,729,NA,2012,910,NA,25,2978,77,8,95,NA,554,3263,NA,474,0,1,NA,18,6,NA,58,585,NA,1614,721,NA,3,35,NA,33,6,NA,0,1,NA,3,4,NA,14,13,NA,47,21,NA,NA,NA,NA,NA,NA,11,94,NA,297,152,NA
"Memphis Area Legal Services, Inc.",643030,2015,TN,TN-4,Basic Field,1,1079,3,NA,1914,83,686,NA,1422,806,NA,18,2307,128,4,106,NA,434,2587,NA,410,0,5,NA,8,5,NA,42,512,NA,1132,621,NA,2,79,NA,45,2,NA,1,1,NA,2,0,NA,27,21,NA,41,17,NA,NA,NA,NA,NA,NA,11,68,NA,194,161,NA
"Memphis Area Legal Services, Inc.",643030,2016,TN,TN-4,Basic Field,0,864,2,NA,2147,75,760,NA,1284,894,NA,13,2455,51,11,94,NA,389,2784,NA,229,0,3,NA,6,4,NA,33,622,NA,1071,729,NA,1,31,NA,17,2,NA,1,1,NA,4,5,NA,31,17,NA,32,14,NA,NA,NA,NA,NA,NA,9,86,NA,154,140,NA
"Memphis Area Legal Services, Inc.",643030,2017,TN,TN-4,Basic Field,NA,881,0,0,2511,92,954,NA,1438,908,0,11,2808,46,12,452,2,61,3223,0,169,0,2,NA,7,2,0,75,811,NA,1189,733,0,3,24,NA,16,3,0,0,0,NA,7,5,0,4,109,NA,193,146,0,0,1,0,1,0,10,7,NA,26,18,0
Michigan Advocacy Program,423010,2008,MI,MI-12,Basic Field,0,1448,NA,NA,4551,29,NA,5202,NA,768,NA,44,1475,328,56,129,NA,3967,NA,NA,NA,0,NA,40,NA,4,NA,6,NA,1292,NA,177,NA,7,NA,290,NA,31,NA,0,NA,54,NA,2,NA,0,NA,120,NA,9,NA,NA,NA,NA,NA,NA,16,NA,3406,NA,545,NA
Michigan Advocacy Program,423010,2008,MI,MMI,Migrant Worker,0,191,NA,NA,176,10,NA,318,NA,39,NA,1,6,343,1,0,NA,16,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,5,NA,1,NA,10,NA,299,NA,34,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,12,NA,4,NA
Michigan Advocacy Program,423010,2009,MI,MI-12,Basic Field,0,1685,NA,NA,4913,43,NA,5713,NA,842,NA,47,1543,346,66,116,NA,4480,NA,NA,NA,0,NA,35,NA,12,NA,13,NA,1367,NA,163,NA,10,NA,303,NA,33,NA,0,NA,60,NA,6,NA,1,NA,91,NA,24,NA,NA,NA,NA,NA,NA,19,NA,3857,NA,604,NA
Michigan Advocacy Program,423010,2009,MI,MMI,Migrant Worker,0,215,NA,NA,167,21,NA,329,NA,32,NA,0,4,366,0,0,NA,12,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,21,NA,313,NA,32,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,12,NA,0,NA
Michigan Advocacy Program,423010,2010,MI,MI-12,Basic Field,0,1600,NA,NA,4930,26,NA,5729,NA,775,NA,54,1485,337,52,188,NA,4414,NA,NA,NA,0,NA,47,NA,7,NA,9,NA,1351,NA,125,NA,6,NA,312,NA,19,NA,0,NA,50,NA,2,NA,0,NA,176,NA,12,NA,NA,NA,NA,NA,NA,11,NA,3793,NA,610,NA
Michigan Advocacy Program,423010,2010,MI,MMI,Migrant Worker,0,178,NA,NA,169,21,NA,313,NA,13,NA,0,2,340,0,0,NA,5,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,21,NA,306,NA,13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,5,NA,0,NA
Michigan Advocacy Program,423010,2011,MI,MI-12,Basic Field,0,1661,NA,NA,4729,36,NA,5534,NA,820,NA,84,1443,346,59,141,NA,4317,NA,NA,NA,13,NA,60,NA,11,NA,5,NA,1276,NA,162,NA,2,NA,311,NA,33,NA,0,NA,53,NA,6,NA,2,NA,128,NA,11,NA,NA,NA,NA,NA,NA,14,NA,3706,NA,597,NA
Michigan Advocacy Program,423010,2011,MI,MMI,Migrant Worker,0,127,NA,NA,169,26,NA,249,NA,21,NA,0,1,289,0,2,NA,4,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,26,NA,242,NA,21,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,NA,0,NA,4,NA,0,NA
Michigan Advocacy Program,423010,2012,MI,MI-12,Basic Field,0,1275,NA,NA,4231,23,NA,4753,NA,730,NA,64,1277,343,50,141,NA,3631,5367,NA,139,0,NA,57,NA,7,NA,5,NA,1137,NA,135,NA,6,NA,316,NA,21,NA,0,NA,44,NA,6,NA,0,NA,128,NA,13,NA,NA,NA,NA,NA,NA,12,NA,3071,NA,548,NA
Michigan Advocacy Program,423010,2012,MI,MMI,Migrant Worker,0,214,NA,NA,204,61,NA,329,NA,28,NA,0,6,397,1,7,NA,7,418,NA,0,0,NA,0,NA,0,NA,0,NA,6,NA,0,NA,60,NA,310,NA,27,NA,0,NA,1,NA,0,NA,0,NA,6,NA,1,NA,NA,NA,NA,NA,NA,1,NA,6,NA,0,NA
Michigan Advocacy Program,423010,2013,MI,MI-12,Basic Field,0,1189,NA,NA,3878,31,NA,4276,NA,760,NA,48,1354,268,62,153,NA,3182,4754,NA,313,0,NA,37,NA,11,NA,8,NA,1194,NA,152,NA,10,NA,234,NA,24,NA,0,NA,49,NA,13,NA,1,NA,136,NA,16,NA,NA,NA,NA,NA,NA,12,NA,2626,NA,544,NA
Michigan Advocacy Program,423010,2013,MI,MMI,Migrant Worker,0,135,NA,NA,116,25,NA,199,NA,27,NA,NA,1,241,NA,1,NA,8,248,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,25,NA,189,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
Michigan Advocacy Program,423010,2014,MI,MI-12,Basic Field,0,1142,NA,NA,3567,32,1827,NA,2130,720,NA,51,1258,238,56,127,NA,2979,4372,NA,337,2,18,NA,26,5,NA,9,518,NA,572,159,NA,2,95,NA,109,32,NA,1,13,NA,29,13,NA,2,61,NA,57,7,NA,NA,NA,NA,NA,NA,16,1122,NA,1337,504,NA
Michigan Advocacy Program,423010,2014,MI,MMI,Migrant Worker,0,84,NA,NA,97,14,60,NA,92,15,NA,0,3,172,4,0,NA,2,177,NA,4,0,0,NA,0,0,NA,0,1,NA,2,0,NA,14,59,NA,84,15,NA,0,0,NA,4,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,2,0,NA
Michigan Advocacy Program,423010,2015,MI,MI-12,Basic Field,1,1176,0,NA,3794,18,1930,NA,2153,870,NA,41,1258,214,52,126,NA,3280,4614,NA,357,0,24,NA,14,3,NA,8,540,NA,542,168,NA,2,89,NA,100,23,NA,0,12,NA,31,9,NA,0,70,NA,46,10,NA,NA,NA,NA,NA,NA,8,1195,NA,1420,657,NA
Michigan Advocacy Program,423010,2015,MI,MMI,Migrant Worker,0,146,0,NA,121,24,91,NA,128,24,NA,NA,1,261,NA,NA,NA,5,265,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24,90,NA,123,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA
Michigan Advocacy Program,423010,2016,MI,MI-12,Basic Field,0,1163,1,NA,3623,22,1742,NA,2061,962,NA,36,1140,230,47,158,NA,3176,4461,NA,326,0,20,NA,8,8,NA,5,436,NA,502,197,NA,4,88,NA,99,39,NA,2,11,NA,28,6,NA,1,77,NA,68,12,NA,NA,NA,NA,NA,NA,10,1110,NA,1356,700,NA
Michigan Advocacy Program,423010,2016,MI,MMI,Migrant Worker,0,161,0,NA,133,12,108,NA,140,34,NA,0,6,281,0,1,NA,6,287,NA,7,0,0,NA,0,0,NA,0,1,NA,4,1,NA,12,104,NA,132,33,NA,0,0,NA,0,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,0,3,NA,3,0,NA
Michigan Advocacy Program,423010,2017,MI,MI-12,Basic Field,NA,1816,9,2,5261,26,2602,NA,3245,1206,0,58,1753,290,74,234,152,4518,6657,1,430,0,27,NA,25,6,0,8,766,NA,752,227,0,1,124,NA,138,27,0,0,27,NA,37,10,0,3,98,NA,107,26,0,1,49,62,40,0,13,1511,NA,2124,870,0
Michigan Advocacy Program,423010,2017,MI,MMI,Migrant Worker,NA,182,0,0,130,12,121,NA,156,23,0,0,4,297,1,5,1,4,309,0,3,0,0,NA,0,0,0,0,0,NA,4,0,0,12,118,NA,146,21,0,0,0,NA,1,0,0,0,2,NA,3,0,0,0,0,1,0,0,0,1,NA,1,2,0
"Michigan Indian Legal Services, Inc.",723146,2008,MI,NMI-1,Native American,3,138,NA,NA,146,1,NA,267,NA,16,NA,0,3,1,260,3,NA,17,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,0,NA,1,NA,0,NA,1,NA,244,NA,15,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,0,NA,16,NA,1,NA
"Michigan Indian Legal Services, Inc.",723146,2009,MI,NMI-1,Native American,0,122,NA,NA,175,5,NA,276,NA,16,NA,1,5,1,271,1,NA,18,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,5,NA,0,NA,0,NA,1,NA,0,NA,5,NA,253,NA,13,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,15,NA,3,NA
"Michigan Indian Legal Services, Inc.",723146,2010,MI,NMI-1,Native American,0,77,NA,NA,152,1,NA,215,NA,13,NA,NA,2,3,206,2,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,193,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA
"Michigan Indian Legal Services, Inc.",723146,2011,MI,NMI-1,Native American,0,84,NA,NA,104,1,NA,178,NA,9,NA,0,5,0,165,0,NA,18,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,1,NA,155,NA,9,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,18,NA,0,NA
"Michigan Indian Legal Services, Inc.",723146,2012,MI,NMI-1,Native American,2,154,NA,NA,174,3,NA,287,NA,38,NA,1,3,1,306,0,NA,17,281,NA,27,0,NA,1,NA,0,NA,0,NA,3,NA,0,NA,0,NA,1,NA,0,NA,3,NA,266,NA,37,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,16,NA,1,NA
"Michigan Indian Legal Services, Inc.",723146,2013,MI,NMI-1,Native American,2,164,NA,NA,237,5,NA,355,NA,41,NA,3,7,4,365,NA,NA,22,379,NA,24,0,NA,3,NA,0,NA,0,NA,7,NA,0,NA,0,NA,4,NA,0,NA,5,NA,320,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,21,NA,1,NA
"Michigan Indian Legal Services, Inc.",723146,2014,MI,NMI-1,Native American,0,137,NA,NA,174,8,268,NA,35,0,NA,2,1,3,284,2,NA,19,295,NA,16,0,2,NA,0,0,NA,0,1,NA,0,0,NA,0,3,NA,0,0,NA,8,242,NA,34,0,NA,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,0,19,NA,0,0,NA
"Michigan Indian Legal Services, Inc.",723146,2015,MI,NMI-1,Native American,0,131,0,NA,157,2,105,NA,141,40,NA,0,1,1,267,2,NA,17,273,NA,15,0,0,NA,0,0,NA,0,0,NA,1,0,NA,0,0,NA,0,1,NA,2,102,NA,128,35,NA,0,0,NA,2,0,NA,NA,NA,NA,NA,NA,0,3,NA,10,4,NA
"Michigan Indian Legal Services, Inc.",723146,2016,MI,NMI-1,Native American,0,125,0,NA,139,13,98,NA,120,33,NA,0,1,1,248,2,NA,12,247,NA,17,0,0,NA,0,0,NA,0,1,NA,0,0,NA,0,0,NA,1,0,NA,13,89,NA,115,31,NA,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,0,7,NA,3,2,NA
"Michigan Indian Legal Services, Inc.",723146,2017,MI,NMI-1,Native American,NA,156,0,0,165,23,131,NA,129,36,2,0,1,0,304,0,0,16,301,0,20,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,23,122,NA,122,35,2,0,0,NA,0,0,0,0,0,0,0,0,0,8,NA,7,1,0
"Micronesian Legal Services, Inc.",952000,2008,MP,MP-1,Basic Field,12,2887,NA,NA,3237,NA,NA,5188,NA,948,NA,NA,NA,NA,NA,6094,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5177,NA,917,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,31,NA
"Micronesian Legal Services, Inc.",952000,2009,MP,MP-1,Basic Field,12,2507,NA,NA,3170,4694,NA,983,NA,NA,NA,NA,NA,NA,NA,5601,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4676,NA,925,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,58,NA,NA,NA
"Micronesian Legal Services, Inc.",952000,2010,MP,MP-1,Basic Field,5,2470,NA,NA,3025,72,NA,4559,NA,869,NA,625,10,NA,NA,4787,NA,78,NA,NA,NA,NA,NA,400,NA,225,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,4090,NA,625,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,19,NA
"Micronesian Legal Services, Inc.",952000,2011,MP,MP-1,Basic Field,NA,1970,NA,NA,2597,235,NA,3179,NA,1278,NA,632,0,0,0,4055,NA,5,NA,NA,NA,164,NA,406,NA,62,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,71,NA,2770,NA,1214,NA,NA,NA,NA,NA,NA,0,NA,3,NA,2,NA
"Micronesian Legal Services, Inc.",952000,2012,MP,MP-1,Basic Field,0,2626,NA,NA,3493,178,NA,4539,NA,1402,NA,6037,0,0,2,69,NA,11,0,NA,0,172,NA,4478,NA,1387,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,6,NA,52,NA,11,NA,NA,NA,NA,NA,NA,0,NA,8,NA,3,NA
"Micronesian Legal Services, Inc.",952000,2013,MP,MP-1,Basic Field,0,2099,NA,NA,2794,169,NA,3762,NA,962,NA,4835,1,1,1,45,NA,10,4882,NA,11,164,NA,3714,NA,957,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,5,NA,36,NA,4,NA,NA,NA,NA,NA,NA,0,NA,9,NA,1,NA
"Micronesian Legal Services, Inc.",952000,2014,MP,MP-1,Basic Field,0,3140,NA,NA,3405,129,1370,NA,2294,2752,NA,6502,3,1,0,31,NA,8,0,NA,122,127,1351,NA,2276,2748,NA,0,2,NA,1,0,NA,0,0,NA,1,0,NA,0,0,NA,0,0,NA,2,12,NA,16,1,NA,NA,NA,NA,NA,NA,0,5,NA,0,3,NA
"Micronesian Legal Services, Inc.",952000,2015,MP,MP-1,Basic Field,0,2583,0,NA,3508,50,1782,NA,2841,1418,NA,6064,4,0,0,16,NA,7,6076,NA,15,48,1773,NA,2829,1414,NA,0,2,NA,2,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2,6,NA,7,1,NA,NA,NA,NA,NA,NA,0,1,NA,3,3,NA
"Micronesian Legal Services, Inc.",952000,2016,MP,MP-1,Basic Field,0,2216,0,NA,3302,95,1592,NA,2761,1070,NA,5489,5,0,0,16,NA,8,5513,NA,5,94,1579,NA,2749,1067,NA,0,2,NA,2,1,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,9,NA,7,0,NA,NA,NA,NA,NA,NA,1,2,NA,3,2,NA
"Micronesian Legal Services, Inc.",952000,2017,MP,MP-1,Basic Field,NA,2484,0,0,3487,29,1634,NA,3093,1151,64,5957,2,0,0,6,0,6,5746,0,225,29,1627,NA,3089,1148,64,0,1,NA,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,3,0,0,0,0,0,0,0,0,3,NA,0,3,0
Mid-Missouri Legal Services Corporation,526041,2008,MO,MO-5,Basic Field,0,200,NA,NA,825,5,NA,975,NA,45,NA,9,182,18,9,30,NA,777,NA,NA,NA,0,NA,9,NA,0,NA,0,NA,170,NA,12,NA,0,NA,18,NA,0,NA,0,NA,9,NA,0,NA,0,NA,30,NA,0,NA,NA,NA,NA,NA,NA,5,NA,739,NA,33,NA
Mid-Missouri Legal Services Corporation,526041,2009,MO,MO-5,Basic Field,0,310,NA,NA,1054,6,NA,1288,NA,70,NA,11,238,28,13,17,NA,1057,NA,NA,NA,0,NA,10,NA,1,NA,3,NA,227,NA,8,NA,0,NA,27,NA,1,NA,0,NA,10,NA,3,NA,0,NA,16,NA,1,NA,NA,NA,NA,NA,NA,3,NA,998,NA,56,NA
Mid-Missouri Legal Services Corporation,526041,2010,MO,MO-5,Basic Field,0,286,NA,NA,1064,5,NA,1285,NA,60,NA,9,224,15,9,17,NA,1076,NA,NA,NA,0,NA,9,NA,0,NA,2,NA,219,NA,3,NA,0,NA,15,NA,0,NA,0,NA,6,NA,3,NA,0,NA,17,NA,0,NA,NA,NA,NA,NA,NA,3,NA,1019,NA,54,NA
Mid-Missouri Legal Services Corporation,526041,2011,MO,MO-5,Basic Field,0,395,NA,NA,1289,2,NA,1615,NA,67,NA,10,315,29,25,25,NA,1280,NA,NA,NA,0,NA,10,NA,0,NA,1,NA,302,NA,12,NA,0,NA,29,NA,0,NA,0,NA,25,NA,0,NA,0,NA,24,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1225,NA,54,NA
Mid-Missouri Legal Services Corporation,526041,2012,MO,MO-5,Basic Field,0,351,NA,NA,981,5,NA,1238,NA,89,NA,15,239,23,15,21,NA,1019,1297,NA,35,0,NA,14,NA,1,NA,0,NA,227,NA,12,NA,0,NA,22,NA,1,NA,0,NA,13,NA,2,NA,0,NA,21,NA,0,NA,NA,NA,NA,NA,NA,5,NA,941,NA,73,NA
Mid-Missouri Legal Services Corporation,526041,2013,MO,MO-5,Basic Field,0,261,NA,NA,865,3,NA,1056,NA,67,NA,7,210,7,7,13,NA,882,1032,NA,94,0,NA,6,NA,1,NA,1,NA,188,NA,21,NA,0,NA,7,NA,0,NA,0,NA,7,NA,0,NA,0,NA,13,NA,0,NA,NA,NA,NA,NA,NA,2,NA,835,NA,45,NA
Mid-Missouri Legal Services Corporation,526041,2014,MO,MO-5,Basic Field,0,229,NA,NA,897,5,616,NA,440,65,NA,11,178,25,7,19,NA,886,1052,NA,74,0,3,NA,7,1,NA,0,87,NA,75,16,NA,0,12,NA,12,1,NA,0,0,NA,7,0,NA,1,13,NA,5,0,NA,NA,NA,NA,NA,NA,4,501,NA,334,47,NA
Mid-Missouri Legal Services Corporation,526041,2015,MO,MO-5,Basic Field,0,210,0,NA,816,4,586,NA,367,69,NA,7,171,11,4,17,NA,816,975,NA,51,0,3,NA,4,0,NA,0,77,NA,72,22,NA,0,3,NA,6,2,NA,0,2,NA,2,0,NA,0,6,NA,11,0,NA,NA,NA,NA,NA,NA,4,495,NA,272,45,NA
Mid-Missouri Legal Services Corporation,526041,2016,MO,MO-5,Basic Field,0,280,0,NA,833,5,602,NA,424,82,NA,6,202,23,9,37,NA,836,1065,NA,48,0,4,NA,2,0,NA,0,113,NA,73,16,NA,0,10,NA,10,3,NA,0,6,NA,2,1,NA,1,27,NA,7,2,NA,NA,NA,NA,NA,NA,4,442,NA,330,60,NA
Mid-Missouri Legal Services Corporation,526041,2017,MO,MO-5,Basic Field,NA,265,0,1,834,4,564,NA,444,88,0,6,191,17,13,47,0,826,1040,0,60,0,3,NA,3,0,0,1,98,NA,81,11,0,1,7,NA,8,1,0,0,2,NA,7,4,0,0,30,NA,10,7,0,0,0,0,0,0,2,424,NA,335,65,0
"MidPenn Legal Services, Inc.",339040,2008,PA,PA-25,Basic Field,0,2514,NA,NA,7362,179,NA,8908,NA,789,NA,38,1079,1586,28,162,NA,6983,NA,NA,NA,0,NA,31,NA,7,NA,17,NA,997,NA,65,NA,76,NA,1398,NA,112,NA,0,NA,26,NA,2,NA,5,NA,148,NA,9,NA,NA,NA,NA,NA,NA,81,NA,6308,NA,594,NA
"MidPenn Legal Services, Inc.",339040,2009,PA,PA-25,Basic Field,0,2769,NA,NA,7054,169,NA,8897,NA,757,NA,57,1192,1481,18,184,NA,6891,NA,NA,NA,0,NA,52,NA,5,NA,14,NA,1114,NA,64,NA,52,NA,1341,NA,88,NA,1,NA,14,NA,3,NA,1,NA,174,NA,9,NA,NA,NA,NA,NA,NA,101,NA,6202,NA,588,NA
"MidPenn Legal Services, Inc.",339040,2010,PA,PA-25,Basic Field,0,2564,NA,NA,6548,163,NA,8231,NA,718,NA,39,1044,1320,13,175,NA,6521,NA,NA,NA,1,NA,36,NA,2,NA,7,NA,983,NA,54,NA,39,NA,1183,NA,98,NA,0,NA,10,NA,3,NA,3,NA,157,NA,15,NA,NA,NA,NA,NA,NA,113,NA,5862,NA,546,NA
"MidPenn Legal Services, Inc.",339040,2011,PA,PA-25,Basic Field,0,2518,NA,NA,6506,137,NA,8187,NA,700,NA,50,1134,1294,22,154,NA,6370,NA,NA,NA,1,NA,47,NA,2,NA,7,NA,1062,NA,65,NA,29,NA,1187,NA,78,NA,0,NA,22,NA,0,NA,3,NA,136,NA,15,NA,NA,NA,NA,NA,NA,97,NA,5733,NA,540,NA
"MidPenn Legal Services, Inc.",339040,2012,PA,PA-25,Basic Field,0,2546,NA,NA,6387,101,NA,8070,NA,762,NA,36,1187,1351,24,153,NA,6182,6919,NA,369,0,NA,32,NA,4,NA,7,NA,1098,NA,82,NA,22,NA,1212,NA,117,NA,0,NA,23,NA,1,NA,3,NA,136,NA,14,NA,NA,NA,NA,NA,NA,69,NA,5569,NA,544,NA
"MidPenn Legal Services, Inc.",339040,2013,PA,PA-25,Basic Field,0,2427,NA,NA,6161,124,NA,7664,NA,800,NA,59,1126,1254,19,181,NA,5949,7893,NA,444,0,NA,50,NA,9,NA,7,NA,1041,NA,78,NA,31,NA,1121,NA,102,NA,1,NA,17,NA,1,NA,3,NA,160,NA,18,NA,NA,NA,NA,NA,NA,82,NA,5275,NA,592,NA
